"BIOME" "ECO_NAME" "ECO_ID" "Lon" "Lat"
"1436" 6 "Midwestern Canadian Shield forests" 50609 -95.25 51.75
"1437" 6 "Central Canadian Shield forests" 50602 -89.25 52.25
"1438" 6 "Okhotsk-Manchurian taiga" 80606 132.75 52.25
"1439" 6 "Southern Hudson Bay taiga" 50616 -83.75 52.75
"1440" 6 "Okhotsk-Manchurian taiga" 80606 140.25 52.75
"1441" 6 "Eastern Canadian Shield taiga" 50606 -75.75 53.25
"1442" 4 "Sarmatic mixed forests" 80436 32.75 53.25
"1443" 6 "Kamchatka-Kurile meadows and sparse forests" 80603 159.25 53.25
"1444" 6 "Eastern Canadian Shield taiga" 50606 -72.75 53.75
"1445" 4 "East European forest steppe" 80419 40.75 53.75
"1446" 5 "Central British Columbia Mountain forests" 50509 -120.75 54.25
"1447" 6 "Eastern Canadian Shield taiga" 50606 -61.75 54.25
"1448" 4 "East European forest steppe" 80419 56.25 54.25
"1449" 6 "East Siberian taiga" 80601 113.25 54.25
"1450" 6 "Mid-Continental Canadian forests" 50608 -106.75 54.75
"1451" 6 "Southern Hudson Bay taiga" 50616 -90.25 55.25
"1452" 4 "Sarmatic mixed forests" 80436 42.75 55.25
"1453" 6 "East Siberian taiga" 80601 98.75 55.25
"1454" 5 "Central British Columbia Mountain forests" 50509 -123.75 55.75
"1455" 8 "Kazakh forest steppe" 80809 69.25 55.75
"1456" 6 "East Siberian taiga" 80601 125.25 55.75
"1457" 6 "Midwestern Canadian Shield forests" 50609 -98.25 56.25
"1458" 4 "Sarmatic mixed forests" 80436 40.25 56.25
"1459" 8 "South Siberian forest steppe" 80817 96.25 56.25
"1460" 6 "Eastern Canadian Shield taiga" 50606 -63.25 56.75
"1461" 4 "Western Siberian hemiboreal forests" 80444 64.75 56.75
"1462" 6 "East Siberian taiga" 80601 120.75 56.75
"1463" 6 "Midwestern Canadian Shield forests" 50609 -106.75 57.25
"1464" 4 "Sarmatic mixed forests" 80436 37.75 57.25
"1465" 6 "East Siberian taiga" 80601 93.75 57.25
"1466" 6 "Eastern Canadian Shield taiga" 50606 -62.75 57.75
"1467" 6 "West Siberian taiga" 80611 70.75 57.75
"1468" 6 "East Siberian taiga" 80601 126.75 57.75
"1469" 6 "Northern Canadian Shield taiga" 50612 -101.25 58.25
"1470" 6 "Scandinavian and Russian taiga" 80608 45.75 58.25
"1471" 6 "East Siberian taiga" 80601 101.75 58.25
"1472" 6 "Northern Cordillera forests" 50613 -128.75 58.75
"1473" 4 "Sarmatic mixed forests" 80436 14.75 58.75
"1474" 6 "West Siberian taiga" 80611 76.75 58.75
"1475" 6 "East Siberian taiga" 80601 132.75 58.75
"1476" 6 "Northern Canadian Shield taiga" 50612 -102.25 59.25
"1477" 6 "Scandinavian and Russian taiga" 80608 49.25 59.25
"1478" 6 "East Siberian taiga" 80601 105.25 59.25
"1479" 6 "West Siberian taiga" 80611 72.75 59.75
"1480" 6 "East Siberian taiga" 80601 128.75 59.75
"1481" 6 "Northern Cordillera forests" 50613 -127.75 60.25
"1482" 4 "Sarmatic mixed forests" 80436 17.75 60.25
"1483" 6 "West Siberian taiga" 80611 81.25 60.25
"1484" 6 "East Siberian taiga" 80601 137.25 60.25
"1485" 6 "Northern Cordillera forests" 50613 -124.25 60.75
"1486" 6 "Scandinavian and Russian taiga" 80608 24.25 60.75
"1487" 6 "West Siberian taiga" 80611 82.75 60.75
"1488" 6 "Northeast Siberian taiga" 80605 138.75 60.75
"1489" 6 "Northern Cordillera forests" 50613 -132.25 61.25
"1490" 6 "Scandinavian and Russian taiga" 80608 22.75 61.25
"1491" 6 "West Siberian taiga" 80611 81.25 61.25
"1492" 6 "East Siberian taiga" 80601 137.25 61.25
"1493" 6 "Yukon Interior dry forests" 50617 -136.75 61.75
"1494" 6 "Scandinavian and Russian taiga" 80608 11.25 61.75
"1495" 6 "West Siberian taiga" 80611 72.75 61.75
"1496" 6 "East Siberian taiga" 80601 128.75 61.75
"1497" 6 "Scandinavian and Russian taiga" 80608 53.25 62.25
"1498" 6 "East Siberian taiga" 80601 109.25 62.25
"1499" 6 "Northwest Territories taiga" 50614 -119.75 62.75
"1500" 6 "Scandinavian and Russian taiga" 80608 31.25 62.75
"1501" 6 "West Siberian taiga" 80611 87.25 62.75
"1502" 6 "Northeast Siberian taiga" 80605 143.25 62.75
"1503" 6 "West Siberian taiga" 80611 60.75 63.25
"1504" 6 "East Siberian taiga" 80601 116.75 63.25
"1505" 6 "Northern Canadian Shield taiga" 50612 -111.75 63.75
"1506" 6 "Scandinavian and Russian taiga" 80608 27.25 63.75
"1507" 6 "West Siberian taiga" 80611 83.25 63.75
"1508" 6 "Scandinavian and Russian taiga" 80608 47.25 64.25
"1509" 6 "East Siberian taiga" 80601 103.25 64.25
"1510" 6 "Scandinavian and Russian taiga" 80608 57.75 64.75
"1511" 6 "East Siberian taiga" 80601 113.75 64.75
"1512" 6 "Northwest Territories taiga" 50614 -124.75 65.25
"1513" 6 "Iceland boreal birch forests and alpine tundra" 80602 -18.25 65.25
"1514" 6 "West Siberian taiga" 80611 72.25 65.25
"1515" 6 "Scandinavian and Russian taiga" 80608 19.25 65.75
"1516" 6 "West Siberian taiga" 80611 80.75 65.75
"1517" 6 "Northeast Siberian taiga" 80605 136.75 65.75
"1518" 6 "East Siberian taiga" 80601 98.75 66.25
"1519" 6 "Northeast Siberian taiga" 80605 154.75 66.25
"1520" 6 "Interior Alaska-Yukon lowland taiga" 50607 -138.25 66.75
"1521" 6 "East Siberian taiga" 80601 118.75 66.75
"1522" 6 "Scandinavian and Russian taiga" 80608 21.75 67.25
"1523" 6 "East Siberian taiga" 80601 108.25 67.75
"1524" 6 "Scandinavian and Russian taiga" 80608 28.25 68.25
"1525" 6 "Northeast Siberian taiga" 80605 150.25 68.25
"1526" 6 "Northeast Siberian taiga" 80605 150.75 68.75
"1527" 6 "East Siberian taiga" 80601 104.25 69.25
"1528" 6 "Northeast Siberian taiga" 80605 132.25 69.75
"1529" 4 "Manchurian mixed forests" 80426 130.75 47.75
"1530" 4 "Eastern forest-boreal transition" 50406 -73.75 48.25
"1531" 6 "Trans-Baikal conifer forests" 80609 109.75 48.75
"1532" 8 "Canadian Aspen forests and parklands" 50802 -101.25 49.25
"1533" 6 "Central Canadian Shield forests" 50602 -87.25 49.75
"1534" 4 "East European forest steppe" 80419 32.25 49.75
"1535" 6 "Eastern Canadian forests" 50605 -69.25 50.25
"1536" 6 "Trans-Baikal conifer forests" 80609 110.25 50.75
"1537" 8 "Canadian Aspen forests and parklands" 50802 -102.75 51.25
"1538" 8 "Daurian forest steppe" 80804 119.75 51.25
"1539" 6 "Midwestern Canadian Shield forests" 50609 -94.75 51.75
"1540" 4 "Manchurian mixed forests" 80426 127.25 51.75
"1541" 6 "Central Canadian Shield forests" 50602 -88.75 52.25
"1542" 6 "Okhotsk-Manchurian taiga" 80606 133.25 52.25
"1543" 6 "Southern Hudson Bay taiga" 50616 -83.25 52.75
"1544" 8 "Kazakh forest steppe" 80809 83.75 52.75
"1545" 6 "Okhotsk-Manchurian taiga" 80606 140.75 52.75
"1546" 6 "Eastern Canadian Shield taiga" 50606 -75.25 53.25
"1547" 6 "Eastern Canadian Shield taiga" 50606 -72.25 53.75
"1548" 4 "East European forest steppe" 80419 41.25 53.75
"1549" 6 "Eastern Canadian Shield taiga" 50606 -61.25 54.25
"1550" 4 "East European forest steppe" 80419 56.75 54.25
"1551" 6 "East Siberian taiga" 80601 113.75 54.25
"1552" 6 "Mid-Continental Canadian forests" 50608 -106.25 54.75
"1553" 6 "Southern Hudson Bay taiga" 50616 -89.75 55.25
"1554" 4 "Sarmatic mixed forests" 80436 43.25 55.25
"1555" 6 "East Siberian taiga" 80601 99.25 55.25
"1556" 5 "Central British Columbia Mountain forests" 50509 -123.25 55.75
"1557" 8 "Kazakh forest steppe" 80809 69.75 55.75
"1558" 6 "East Siberian taiga" 80601 125.75 55.75
"1559" 6 "Midwestern Canadian Shield forests" 50609 -97.75 56.25
"1560" 4 "Sarmatic mixed forests" 80436 40.75 56.25
"1561" 6 "East Siberian taiga" 80601 96.75 56.25
"1562" 5 "Northern transitional alpine forests" 50521 -130.75 56.75
"1563" 6 "Eastern Canadian Shield taiga" 50606 -62.75 56.75
"1564" 4 "Western Siberian hemiboreal forests" 80444 65.25 56.75
"1565" 6 "East Siberian taiga" 80601 121.25 56.75
"1566" 6 "Midwestern Canadian Shield forests" 50609 -106.25 57.25
"1567" 4 "Sarmatic mixed forests" 80436 38.25 57.25
"1568" 6 "East Siberian taiga" 80601 94.25 57.25
"1569" 6 "West Siberian taiga" 80611 71.25 57.75
"1570" 6 "East Siberian taiga" 80601 127.25 57.75
"1571" 6 "Northern Canadian Shield taiga" 50612 -100.75 58.25
"1572" 6 "Scandinavian and Russian taiga" 80608 46.25 58.25
"1573" 6 "East Siberian taiga" 80601 102.25 58.25
"1574" 6 "Northern Cordillera forests" 50613 -128.25 58.75
"1575" 4 "Sarmatic mixed forests" 80436 15.25 58.75
"1576" 6 "West Siberian taiga" 80611 77.25 58.75
"1577" 6 "East Siberian taiga" 80601 133.25 58.75
"1578" 6 "Northern Canadian Shield taiga" 50612 -101.75 59.25
"1579" 6 "Scandinavian and Russian taiga" 80608 49.75 59.25
"1580" 6 "East Siberian taiga" 80601 105.75 59.25
"1581" 6 "West Siberian taiga" 80611 73.25 59.75
"1582" 6 "East Siberian taiga" 80601 129.25 59.75
"1583" 6 "Northern Cordillera forests" 50613 -127.25 60.25
"1584" 4 "Sarmatic mixed forests" 80436 18.25 60.25
"1585" 6 "West Siberian taiga" 80611 81.75 60.25
"1586" 6 "Northeast Siberian taiga" 80605 137.75 60.25
"1587" 6 "Northwest Territories taiga" 50614 -123.75 60.75
"1588" 6 "Scandinavian and Russian taiga" 80608 24.75 60.75
"1589" 6 "West Siberian taiga" 80611 83.25 60.75
"1590" 6 "Northern Cordillera forests" 50613 -131.75 61.25
"1591" 6 "Scandinavian and Russian taiga" 80608 23.25 61.25
"1592" 6 "West Siberian taiga" 80611 81.75 61.25
"1593" 6 "Northeast Siberian taiga" 80605 137.75 61.25
"1594" 6 "Yukon Interior dry forests" 50617 -136.25 61.75
"1595" 6 "Scandinavian and Russian taiga" 80608 11.75 61.75
"1596" 6 "West Siberian taiga" 80611 73.25 61.75
"1597" 6 "East Siberian taiga" 80601 129.25 61.75
"1598" 6 "Scandinavian and Russian taiga" 80608 53.75 62.25
"1599" 6 "East Siberian taiga" 80601 109.75 62.25
"1600" 6 "Northwest Territories taiga" 50614 -119.25 62.75
"1601" 6 "Scandinavian and Russian taiga" 80608 31.75 62.75
"1602" 6 "West Siberian taiga" 80611 87.75 62.75
"1603" 6 "Northeast Siberian taiga" 80605 143.75 62.75
"1604" 6 "West Siberian taiga" 80611 61.25 63.25
"1605" 6 "East Siberian taiga" 80601 117.25 63.25
"1606" 6 "Northern Canadian Shield taiga" 50612 -111.25 63.75
"1607" 6 "Scandinavian and Russian taiga" 80608 27.75 63.75
"1608" 6 "West Siberian taiga" 80611 83.75 63.75
"1609" 6 "Scandinavian and Russian taiga" 80608 47.75 64.25
"1610" 6 "East Siberian taiga" 80601 103.75 64.25
"1611" 6 "Northeast Siberian taiga" 80605 159.75 64.25
"1612" 6 "Ural montane forests and tundra" 80610 58.25 64.75
"1613" 6 "East Siberian taiga" 80601 114.25 64.75
"1614" 6 "Northwest Territories taiga" 50614 -124.25 65.25
"1615" 6 "Iceland boreal birch forests and alpine tundra" 80602 -17.75 65.25
"1616" 6 "West Siberian taiga" 80611 72.75 65.25
"1617" 6 "Scandinavian and Russian taiga" 80608 19.75 65.75
"1618" 6 "West Siberian taiga" 80611 81.25 65.75
"1619" 6 "Northeast Siberian taiga" 80605 137.25 65.75
"1620" 6 "Interior Alaska-Yukon lowland taiga" 50607 -159.25 66.25
"1621" 6 "East Siberian taiga" 80601 99.25 66.25
"1622" 6 "Interior Alaska-Yukon lowland taiga" 50607 -137.75 66.75
"1623" 6 "East Siberian taiga" 80601 119.25 66.75
"1624" 6 "Scandinavian and Russian taiga" 80608 22.25 67.25
"1625" 6 "East Siberian taiga" 80601 108.75 67.75
"1626" 6 "Scandinavian and Russian taiga" 80608 28.75 68.25
"1627" 6 "Northeast Siberian taiga" 80605 150.75 68.25
"1628" 6 "Northeast Siberian taiga" 80605 151.25 68.75
"1629" 6 "East Siberian taiga" 80601 104.75 69.25
"1630" 6 "Northeast Siberian taiga" 80605 132.75 69.75
"1631" 4 "Eastern forest-boreal transition" 50406 -73.25 48.25
"1632" 8 "Daurian forest steppe" 80804 110.25 48.75
"1633" 8 "Canadian Aspen forests and parklands" 50802 -100.75 49.25
"1634" 4 "Manchurian mixed forests" 80426 125.75 49.25
"1635" 6 "Central Canadian Shield forests" 50602 -86.75 49.75
"1636" 4 "East European forest steppe" 80419 32.75 49.75
"1637" 6 "Eastern Canadian forests" 50605 -68.75 50.25
"1638" 6 "Trans-Baikal conifer forests" 80609 110.75 50.75
"1639" 8 "Canadian Aspen forests and parklands" 50802 -102.25 51.25
"1640" 6 "Midwestern Canadian Shield forests" 50609 -94.25 51.75
"1641" 4 "Manchurian mixed forests" 80426 127.75 51.75
"1642" 6 "Central Canadian Shield forests" 50602 -88.25 52.25
"1643" 6 "Southern Hudson Bay taiga" 50616 -82.75 52.75
"1644" 8 "Kazakh forest steppe" 80809 84.25 52.75
"1645" 6 "Okhotsk-Manchurian taiga" 80606 141.25 52.75
"1646" 6 "Eastern Canadian Shield taiga" 50606 -74.75 53.25
"1647" 6 "Eastern Canadian Shield taiga" 50606 -71.75 53.75
"1648" 4 "East European forest steppe" 80419 41.75 53.75
"1649" 6 "Eastern Canadian Shield taiga" 50606 -60.75 54.25
"1650" 4 "East European forest steppe" 80419 57.25 54.25
"1651" 6 "Mid-Continental Canadian forests" 50608 -105.75 54.75
"1652" 8 "Kazakh forest steppe" 80809 75.75 54.75
"1653" 6 "Southern Hudson Bay taiga" 50616 -89.25 55.25
"1654" 4 "Sarmatic mixed forests" 80436 43.75 55.25
"1655" 6 "East Siberian taiga" 80601 99.75 55.25
"1656" 5 "Central British Columbia Mountain forests" 50509 -122.75 55.75
"1657" 8 "Kazakh forest steppe" 80809 70.25 55.75
"1658" 6 "East Siberian taiga" 80601 126.25 55.75
"1659" 6 "Midwestern Canadian Shield forests" 50609 -97.25 56.25
"1660" 4 "Sarmatic mixed forests" 80436 41.25 56.25
"1661" 6 "East Siberian taiga" 80601 97.25 56.25
"1662" 5 "Northern transitional alpine forests" 50521 -130.25 56.75
"1663" 6 "Eastern Canadian Shield taiga" 50606 -62.25 56.75
"1664" 4 "Western Siberian hemiboreal forests" 80444 65.75 56.75
"1665" 6 "East Siberian taiga" 80601 121.75 56.75
"1666" 6 "Midwestern Canadian Shield forests" 50609 -105.75 57.25
"1667" 4 "Sarmatic mixed forests" 80436 38.75 57.25
"1668" 6 "East Siberian taiga" 80601 94.75 57.25
"1669" 6 "West Siberian taiga" 80611 71.75 57.75
"1670" 6 "East Siberian taiga" 80601 127.75 57.75
"1671" 6 "Northern Canadian Shield taiga" 50612 -100.25 58.25
"1672" 6 "Scandinavian and Russian taiga" 80608 46.75 58.25
"1673" 6 "East Siberian taiga" 80601 102.75 58.25
"1674" 6 "Northern Cordillera forests" 50613 -127.75 58.75
"1675" 4 "Sarmatic mixed forests" 80436 15.75 58.75
"1676" 6 "West Siberian taiga" 80611 77.75 58.75
"1677" 6 "East Siberian taiga" 80601 133.75 58.75
"1678" 6 "Northern Canadian Shield taiga" 50612 -101.25 59.25
"1679" 6 "Scandinavian and Russian taiga" 80608 50.25 59.25
"1680" 6 "East Siberian taiga" 80601 106.25 59.25
"1681" 6 "West Siberian taiga" 80611 73.75 59.75
"1682" 6 "East Siberian taiga" 80601 129.75 59.75
"1683" 6 "Northern Cordillera forests" 50613 -126.75 60.25
"1684" 6 "West Siberian taiga" 80611 82.25 60.25
"1685" 6 "Northeast Siberian taiga" 80605 138.25 60.25
"1686" 6 "Muskwa-Slave Lake forests" 50610 -123.25 60.75
"1687" 6 "Scandinavian and Russian taiga" 80608 25.25 60.75
"1688" 6 "West Siberian taiga" 80611 83.75 60.75
"1689" 6 "Northeast Siberian taiga" 80605 139.75 60.75
"1690" 6 "Northern Cordillera forests" 50613 -131.25 61.25
"1691" 6 "Scandinavian and Russian taiga" 80608 23.75 61.25
"1692" 6 "West Siberian taiga" 80611 82.25 61.25
"1693" 6 "Northeast Siberian taiga" 80605 138.25 61.25
"1694" 6 "Yukon Interior dry forests" 50617 -135.75 61.75
"1695" 6 "Scandinavian and Russian taiga" 80608 12.25 61.75
"1696" 6 "West Siberian taiga" 80611 73.75 61.75
"1697" 6 "East Siberian taiga" 80601 129.75 61.75
"1698" 6 "Scandinavian and Russian taiga" 80608 54.25 62.25
"1699" 6 "East Siberian taiga" 80601 110.25 62.25
"1700" 6 "Northwest Territories taiga" 50614 -118.75 62.75
"1701" 6 "Scandinavian and Russian taiga" 80608 32.25 62.75
"1702" 6 "West Siberian taiga" 80611 88.25 62.75
"1703" 6 "Northeast Siberian taiga" 80605 144.25 62.75
"1704" 6 "West Siberian taiga" 80611 61.75 63.25
"1705" 6 "East Siberian taiga" 80601 117.75 63.25
"1706" 6 "Northern Canadian Shield taiga" 50612 -110.75 63.75
"1707" 6 "Scandinavian and Russian taiga" 80608 28.25 63.75
"1708" 6 "West Siberian taiga" 80611 84.25 63.75
"1709" 6 "Scandinavian and Russian taiga" 80608 48.25 64.25
"1710" 6 "East Siberian taiga" 80601 104.25 64.25
"1711" 6 "East Siberian taiga" 80601 114.75 64.75
"1712" 6 "Northwest Territories taiga" 50614 -123.75 65.25
"1713" 6 "Iceland boreal birch forests and alpine tundra" 80602 -17.25 65.25
"1714" 6 "West Siberian taiga" 80611 73.25 65.25
"1715" 6 "Scandinavian and Russian taiga" 80608 20.25 65.75
"1716" 6 "West Siberian taiga" 80611 81.75 65.75
"1717" 6 "Northeast Siberian taiga" 80605 137.75 65.75
"1718" 6 "Interior Alaska-Yukon lowland taiga" 50607 -158.75 66.25
"1719" 6 "East Siberian taiga" 80601 99.75 66.25
"1720" 6 "Interior Alaska-Yukon lowland taiga" 50607 -137.25 66.75
"1721" 6 "Scandinavian and Russian taiga" 80608 62.25 66.75
"1722" 6 "East Siberian taiga" 80601 119.75 66.75
"1723" 6 "Scandinavian and Russian taiga" 80608 22.75 67.25
"1724" 6 "Northeast Siberian taiga" 80605 140.75 67.25
"1725" 6 "East Siberian taiga" 80601 109.25 67.75
"1726" 6 "Scandinavian and Russian taiga" 80608 29.25 68.25
"1727" 6 "Northeast Siberian taiga" 80605 151.25 68.25
"1728" 6 "Northeast Siberian taiga" 80605 151.75 68.75
"1729" 6 "East Siberian taiga" 80601 105.25 69.25
"1730" 6 "Northeast Siberian taiga" 80605 133.25 69.75
"1731" 4 "Eastern forest-boreal transition" 50406 -72.75 48.25
"1732" 8 "Daurian forest steppe" 80804 110.75 48.75
"1733" 8 "Canadian Aspen forests and parklands" 50802 -100.25 49.25
"1734" 4 "Manchurian mixed forests" 80426 126.25 49.25
"1735" 6 "Central Canadian Shield forests" 50602 -86.25 49.75
"1736" 4 "East European forest steppe" 80419 33.25 49.75
"1737" 6 "Eastern Canadian forests" 50605 -68.25 50.25
"1738" 6 "Trans-Baikal conifer forests" 80609 111.25 50.75
"1739" 8 "Canadian Aspen forests and parklands" 50802 -101.75 51.25
"1740" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 120.75 51.25
"1741" 6 "Midwestern Canadian Shield forests" 50609 -93.75 51.75
"1742" 4 "Manchurian mixed forests" 80426 128.25 51.75
"1743" 6 "Central Canadian Shield forests" 50602 -87.75 52.25
"1744" 6 "Southern Hudson Bay taiga" 50616 -82.25 52.75
"1745" 8 "Kazakh forest steppe" 80809 84.75 52.75
"1746" 6 "Sakhalin Island taiga" 80607 142.25 52.75
"1747" 6 "Eastern Canadian Shield taiga" 50606 -74.25 53.25
"1748" 6 "Eastern Canadian Shield taiga" 50606 -71.25 53.75
"1749" 4 "East European forest steppe" 80419 42.25 53.75
"1750" 5 "Alberta-British Columbia foothills forests" 50502 -119.25 54.25
"1751" 6 "Eastern Canadian Shield taiga" 50606 -60.25 54.25
"1752" 6 "Ural montane forests and tundra" 80610 57.75 54.25
"1753" 6 "East Siberian taiga" 80601 114.75 54.25
"1754" 6 "Mid-Continental Canadian forests" 50608 -105.25 54.75
"1755" 8 "Kazakh forest steppe" 80809 76.25 54.75
"1756" 6 "Okhotsk-Manchurian taiga" 80606 132.75 54.75
"1757" 6 "Southern Hudson Bay taiga" 50616 -88.75 55.25
"1758" 4 "Sarmatic mixed forests" 80436 44.25 55.25
"1759" 6 "East Siberian taiga" 80601 100.25 55.25
"1760" 5 "Central British Columbia Mountain forests" 50509 -122.25 55.75
"1761" 8 "Kazakh forest steppe" 80809 70.75 55.75
"1762" 6 "East Siberian taiga" 80601 126.75 55.75
"1763" 6 "Midwestern Canadian Shield forests" 50609 -96.75 56.25
"1764" 4 "Sarmatic mixed forests" 80436 41.75 56.25
"1765" 6 "East Siberian taiga" 80601 97.75 56.25
"1766" 5 "Northern transitional alpine forests" 50521 -129.75 56.75
"1767" 6 "Eastern Canadian Shield taiga" 50606 -61.75 56.75
"1768" 4 "Western Siberian hemiboreal forests" 80444 66.25 56.75
"1769" 6 "East Siberian taiga" 80601 122.25 56.75
"1770" 6 "Midwestern Canadian Shield forests" 50609 -105.25 57.25
"1771" 6 "Scandinavian and Russian taiga" 80608 39.25 57.25
"1772" 6 "East Siberian taiga" 80601 95.25 57.25
"1773" 6 "West Siberian taiga" 80611 72.25 57.75
"1774" 6 "Northern Canadian Shield taiga" 50612 -99.75 58.25
"1775" 6 "Scandinavian and Russian taiga" 80608 47.25 58.25
"1776" 6 "East Siberian taiga" 80601 103.25 58.25
"1777" 6 "Northern Cordillera forests" 50613 -127.25 58.75
"1778" 4 "Sarmatic mixed forests" 80436 16.25 58.75
"1779" 6 "West Siberian taiga" 80611 78.25 58.75
"1780" 6 "East Siberian taiga" 80601 134.25 58.75
"1781" 6 "Northern Canadian Shield taiga" 50612 -100.75 59.25
"1782" 6 "Scandinavian and Russian taiga" 80608 50.75 59.25
"1783" 6 "East Siberian taiga" 80601 106.75 59.25
"1784" 6 "West Siberian taiga" 80611 74.25 59.75
"1785" 6 "East Siberian taiga" 80601 130.25 59.75
"1786" 6 "Northern Cordillera forests" 50613 -126.25 60.25
"1787" 4 "Sarmatic mixed forests" 80436 22.75 60.25
"1788" 6 "West Siberian taiga" 80611 82.75 60.25
"1789" 6 "East Siberian taiga" 80601 138.75 60.25
"1790" 6 "Muskwa-Slave Lake forests" 50610 -122.75 60.75
"1791" 6 "Scandinavian and Russian taiga" 80608 25.75 60.75
"1792" 6 "West Siberian taiga" 80611 84.25 60.75
"1793" 6 "Northeast Siberian taiga" 80605 140.25 60.75
"1794" 6 "Northern Cordillera forests" 50613 -130.75 61.25
"1795" 6 "Scandinavian and Russian taiga" 80608 24.25 61.25
"1796" 6 "West Siberian taiga" 80611 82.75 61.25
"1797" 6 "Northeast Siberian taiga" 80605 138.75 61.25
"1798" 6 "Yukon Interior dry forests" 50617 -135.25 61.75
"1799" 6 "Scandinavian and Russian taiga" 80608 12.75 61.75
"1800" 6 "West Siberian taiga" 80611 74.25 61.75
"1801" 6 "East Siberian taiga" 80601 130.25 61.75
"1802" 6 "Cook Inlet taiga" 50603 -151.75 62.25
"1803" 6 "Scandinavian and Russian taiga" 80608 54.75 62.25
